id.plot,id.site,longitude,latitude,region,eco.id,eco.name,obs.year,esy4,site.type,hydrology,mngm.type,cwm.abu.oek.f,cwm.abu.oek.f.site,cwm.abu.oek.l,cwm.abu.oek.l.site,cwm.abu.sla,cwm.abu.height,cwm.abu.seedmass,fric.abu.sla,fric.abu.height,fric.abu.seedmass,fdis.abu.oek.f,fdis.abu.oek.l,fdis.abu.sla,fdis.abu.height,fdis.abu.seedmass,feve.abu.sla,feve.abu.height,feve.abu.seedmass
S_VLR_A2,S_VLR,12.91962329,48.63645504,south,686,Western European broadleaf forests,2022,R22,restored,fresh,mowing,5.34,5.5825,7.29,7.12,263.17,0.49,0.00117,8.12,22.74,27.24964,0.39,0.52,1.3,1.3,1.44533,1.56,1.27,1.55193
S_VLR_A3,S_VLR,12.91962329,48.63645504,south,686,Western European broadleaf forests,2022,R,restored,fresh,mowing,5.44,5.5825,7.04,7.12,267.99,0.47,0.00118,9.22,20.8,27.24964,0.43,0.47,1.4,1.62,1.74449,1.41,1.33,1.70255
S_VLR_A4,S_VLR,12.91962329,48.63645504,south,686,Western European broadleaf forests,2022,R,restored,fresh,mowing,5.63,5.5825,7.25,7.12,269.65,0.54,0.00123,4.56,12.18,44.56815,0.31,0.55,1.36,1.36,1.52793,1.78,1.37,1.39836
S_WGD_A1,S_WGD,12.43641984,48.56602654,south,686,Western European broadleaf forests,2022,R22,restored,fresh,mowing,5.69,5.595,7.46,7.28,236.14,0.62,0.00166,7.08,12.43,18.46227,0.35,0.69,1.6,2.12,1.38394,1.83,1.4,1.64087
S_WGD_A2,S_WGD,12.43641984,48.56602654,south,686,Western European broadleaf forests,2022,R22,restored,fresh,mowing,6.17,5.595,7.41,7.28,247.07,0.67,0.00205,9.11,21.12,21.53837,0.31,0.62,1.47,2.09,1.53823,1.42,1.64,1.58875
S_WGD_A3,S_WGD,12.43641984,48.56602654,south,686,Western European broadleaf forests,2022,R22,restored,fresh,mowing,5.15,5.595,7.12,7.28,224.59,0.5,0.00109,7.08,12.43,24.97891,0.41,0.63,1.51,1.61,1.54057,1.75,1.59,1.39587
S_WGD_A4,S_WGD,12.43641984,48.56602654,south,686,Western European broadleaf forests,2022,R22,restored,fresh,mowing,5.37,5.595,7.13,7.28,237.3,0.48,0.00105,9.77,21.12,10.15553,0.44,0.64,1.63,1.82,1.46594,1.46,1.58,1.38996
S_WLF_A1,S_WLF,11.71529076,48.47763047,south,686,Western European broadleaf forests,2023,R,negative,fresh,mowing,6.52,6.0825,7.6,6.6175,291.9,0.59,1.6e-4,4.46,11.32,11.46119,0.34,0.53,1.33,1.16,1.98383,1.58,1.37,1.68535
S_WLF_A2,S_WLF,11.71529076,48.47763047,south,686,Western European broadleaf forests,2023,R,negative,fresh,mowing,5.54,6.0825,6.37,6.6175,250.64,0.39,0.00128,4.34,11.32,11.46119,0.31,0.48,1.36,1.88,1.78738,1.47,1.64,1.81322
S_WLF_A3,S_WLF,11.71529076,48.47763047,south,686,Western European broadleaf forests,2023,R,negative,fresh,mowing,5.99,6.0825,6.31,6.6175,254.72,0.58,7.4e-4,3.85,2.76,11.46119,0.21,0.47,1.26,1.2,1.51245,1.55,1.54,1.46759
S_WLF_A4,S_WLF,11.71529076,48.47763047,south,686,Western European broadleaf forests,2023,R,negative,fresh,mowing,6.28,6.0825,6.19,6.6175,266.04,0.61,6.6e-4,3.72,3.21,6.67183,0.31,0.29,1.4,1.2,1.70458,1.78,1.71,1.54391
S_WNG_A1,S_WNG,12.37349432,48.65857576,south,686,Western European broadleaf forests,2023,R1A,positive,dry,mowing,4.31,4.11,7.01,6.9725,205.24,0.34,0.00254,8.38,23.69,16.38708,0.31,0.3,2.05,1.88,1.91657,1.69,1.41,1.68478
S_WNG_A2,S_WNG,12.37349432,48.65857576,south,686,Western European broadleaf forests,2023,R1A,positive,dry,mowing,4.25,4.11,7.1,6.9725,210.27,0.39,0.00188,8.38,23.69,18.32584,0.35,0.3,1.68,1.76,1.95308,1.65,1.68,1.49992
S_WNG_A3,S_WNG,12.37349432,48.65857576,south,686,Western European broadleaf forests,2023,R1A,positive,dry,mowing,4.05,4.11,6.85,6.9725,178.1,0.29,0.00336,11.96,17.27,19.08157,0.18,0.35,1.68,1.66,1.90181,1.57,1.5,1.55922
S_WNG_A4,S_WNG,12.37349432,48.65857576,south,686,Western European broadleaf forests,2023,R1A,positive,dry,mowing,3.83,4.11,6.93,6.9725,189.03,0.31,0.00244,11.87,20.08,23.628,0.24,0.47,1.9,1.91,1.86329,1.84,1.58,1.55164
S_WNK_A1,S_WNK,13.05049386,48.28204403,south,686,Western European broadleaf forests,2023,R,restored,fresh,mowing,4.93,4.72,7.2,7.26,238.49,0.39,0.00106,8.28,6.74,64.30386,0.3,0.44,1.51,1.64,1.34804,1.73,1.74,1.38062
S_WNK_A2,S_WNK,13.05049386,48.28204403,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,4.63,4.72,7.26,7.26,249.39,0.39,8.6e-4,8.05,60.22,55.5781,0.33,0.45,1.69,1.44,1.80724,1.5,1.41,1.16758
S_WNK_A3,S_WNK,13.05049386,48.28204403,south,686,Western European broadleaf forests,2023,R,restored,fresh,mowing,4.75,4.72,7.12,7.26,229.23,0.43,0.00192,5.72,21.12,128.57767,0.44,0.73,1.57,1.44,1.74289,1.66,1.34,1.439
S_WNK_A4,S_WNK,13.05049386,48.28204403,south,686,Western European broadleaf forests,2023,R,restored,fresh,mowing,4.57,4.72,7.46,7.26,226.21,0.4,0.00152,8.05,7.56,55.5781,0.35,0.51,1.69,1.53,1.64441,1.43,1.61,1.18196
S_WTB_A1,S_WTB,13.0168955,48.32459274,south,686,Western European broadleaf forests,2023,R,negative,fresh,mowing,5.46,5.2925,7.3,7.385,278.38,0.42,6.2e-4,5.72,18.07,7.12103,0.34,0.76,1.33,2.01,1.4982,1.27,1.35,1.98178
S_WTB_A2,S_WTB,13.0168955,48.32459274,south,686,Western European broadleaf forests,2023,R,negative,fresh,mowing,5.13,5.2925,7.6,7.385,275.72,0.35,9.7e-4,18.05,23.36,18.46227,0.12,0.5,1.26,2.24,1.45612,1.36,1.29,1.10347
S_WTB_A3,S_WTB,13.0168955,48.32459274,south,686,Western European broadleaf forests,2023,R,negative,fresh,mowing,5.16,5.2925,7.61,7.385,268.6,0.41,0.00108,4.34,18.07,7.70279,0.14,0.53,1.24,1.91,1.42817,1.5,1.72,1.90782
S_WTB_A4,S_WTB,13.0168955,48.32459274,south,686,Western European broadleaf forests,2023,R,negative,fresh,mowing,5.42,5.2925,7.03,7.385,258.07,0.47,0.00126,5.33,18.07,7.73759,0.27,0.86,1.19,1.56,1.4237,1.2,1.37,1.72321
S_WTH_A1,S_WTH,12.96174849,48.80605399,south,686,Western European broadleaf forests,2022,R,restored,moist,mowing,5.55,5.5325,7.12,6.9675,237.54,0.41,0.00174,6.46,10.49,107.55081,0.36,0.6,1.53,1.65,1.43391,1.3,1.67,1.4693
S_WTH_A2,S_WTH,12.96174849,48.80605399,south,686,Western European broadleaf forests,2022,R,restored,moist,mowing,5.68,5.5325,6.6,6.9675,244.79,0.46,9.7e-4,5.41,20.51,128.57767,0.31,0.62,1.38,1.44,1.69976,1.74,1.32,1.42504
S_WTH_A3,S_WTH,12.96174849,48.80605399,south,686,Western European broadleaf forests,2022,R,restored,moist,mowing,5.47,5.5325,7.2,6.9675,248.35,0.5,0.00138,7.25,12.84,11.77778,0.34,0.54,1.27,1.45,1.26049,1.61,1.49,1.43948
S_WTH_A4,S_WTH,12.96174849,48.80605399,south,686,Western European broadleaf forests,2022,R22,restored,moist,mowing,5.43,5.5325,6.95,6.9675,257.19,0.45,0.00172,7.72,12.84,43.21683,0.33,0.45,1.32,1.59,1.51189,1.32,1.57,1.24589
S_WTZ_A1,S_WTZ,12.87799591,48.35616758,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,5.34,5.35,6.92,6.9275,293.08,0.47,4.8e-4,9.6,12.84,16.42974,0.36,0.2,1.59,1.6,1.66254,1.65,1.54,1.48003
S_WTZ_A2,S_WTZ,12.87799591,48.35616758,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,5.44,5.35,6.86,6.9275,286.11,0.45,5e-4,13.07,13.83,19.08438,0.31,0.37,1.71,1.38,2.022,1.5,1.47,1.66932
S_WTZ_A3,S_WTZ,12.87799591,48.35616758,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,5.31,5.35,6.69,6.9275,282.56,0.41,4.6e-4,7.76,9.78,22.79339,0.31,0.46,1.87,1.45,2.01608,1.82,1.47,1.60954
S_WTZ_A4,S_WTZ,12.87799591,48.35616758,south,686,Western European broadleaf forests,2023,R,restored,fresh,mowing,5.31,5.35,7.24,6.9275,279.58,0.38,7.5e-4,8.05,21.12,22.79339,0.25,0.65,1.62,1.67,1.62314,1.55,1.33,1.40742
