id.plot,id.site,region,eco.id,eco.name,altitude,longitude,latitude,esy4,esy16,start.rest,rest.meth,obs.year,site.type,hydrology,mngm.type,lui,c.n.B10,c.n,ph.value,clay.perc.B10,clay.perc.B30,silt.perc.B10,silt.perc.B30,sand.perc.B10,sand.perc.B30,clay.perc,silt.perc,sand.perc,rest.meth.type,rest.age,fdis.abu.sla,fric.abu.sla,cwm.abu.sla,fdis.pres.sla,fric.pres.sla,cwm.pres.sla,fdis.abu.height,fric.abu.height,cwm.abu.height,fdis.pres.height,fric.pres.height,cwm.pres.height,fdis.abu.seedmass,fric.abu.seedmass,cwm.abu.seedmass,fdis.pres.seedmass,fric.pres.seedmass,cwm.pres.seedmass
M_FAL_A2,M_FAL,centre,654,Central European mixed forests,142.5299988,11.35946299,51.74746391,V,R,2017,res,2023,restored,fresh,mowing,1.03539823,9.449992547,10.53478912,6.18,45,45,52.5,52.5,12.5,12.5,45,52.5,12.5,res,6,1.44,24.13,219.82,1.63,24.13,238.43,1.76,10.93,0.43,2.34,10.93,0.34,2.24789,15.58422,0.00124,2.0113,15.58422,4.60E-04
M_FAL_A3,M_FAL,centre,654,Central European mixed forests,142.5299988,11.35946299,51.74746391,R,R,2017,res,2023,restored,fresh,mowing,1.03539823,9.449992547,10.53478912,6.18,45,45,52.5,52.5,12.5,12.5,45,52.5,12.5,res,6,1.5,24.13,226.99,1.72,24.13,237.15,1.49,10.36,0.58,1.59,10.36,0.53,1.66146,18.52244,0.00201,1.71678,18.52244,0.0014
M_FAL_A4,M_FAL,centre,654,Central European mixed forests,142.5299988,11.35946299,51.74746391,R22,R,2017,res,2023,restored,fresh,mowing,1.03539823,9.449992547,10.53478912,6.18,45,45,52.5,52.5,12.5,12.5,45,52.5,12.5,res,6,1.3,3.52,221.96,1.42,3.52,232.51,1.49,17.07,0.5,2.01,17.07,0.37,1.71975,15.58422,0.00119,1.77185,15.58422,5.80E-04
M_FRB_A1,M_FRB,centre,654,Central European mixed forests,136.2400055,11.73327072,51.62485865,R,R,2009,mga,2023,restored,dry,grazing,0.487266078,12.0072678,34.67982438,7.26,21,21,35,35,44,44,21,35,44,mga,14,2.57,26.69,156.52,1.82,26.69,224.46,1.35,25.62,0.28,1.92,25.62,0.36,1.94239,23.45099,0.00235,1.96667,23.45099,0.00151
M_FRB_A2,M_FRB,centre,654,Central European mixed forests,136.2400055,11.73327072,51.62485865,V11,R,2009,mga,2023,restored,dry,grazing,0.487266078,12.0072678,34.67982438,7.26,21,21,35,35,44,44,21,35,44,mga,14,2.39,33.91,196.12,2.11,33.91,208.09,2.04,31.29,0.28,2.26,31.29,0.22,1.69765,50.96538,0.0014,2.04667,50.96538,9.00E-04
M_FRB_A3,M_FRB,centre,654,Central European mixed forests,136.2400055,11.73327072,51.62485865,R1A,R,2009,mga,2023,restored,dry,grazing,0.487266078,12.0072678,34.67982438,7.26,21,21,35,35,44,44,21,35,44,mga,14,2.34,33.91,162.08,2.1,33.91,202.6,1.57,50,0.27,2.21,50,0.26,1.73591,78.66171,0.00272,1.93152,78.66171,0.00103
M_FRB_A4,M_FRB,centre,654,Central European mixed forests,136.2400055,11.73327072,51.62485865,R,R,2009,mga,2023,restored,dry,grazing,0.487266078,12.0072678,34.67982438,7.26,21,21,35,35,44,44,21,35,44,mga,14,1.94,26.69,192.22,1.83,26.69,211,1.65,19.59,0.34,1.77,19.59,0.37,1.98643,35.69359,0.00244,2.01144,35.69359,0.0013
M_GRO_A1,M_GRO,centre,654,Central European mixed forests,61.65000153,11.68390121,51.76579064,R22,R22,1996,cus,2022,restored,fresh,both,NA,14.02777778,10.76742997,7.215,15,16.5,7.5,78.5,77.5,13.5,15.75,43,45.5,cus,26,1.25,7.06,265.98,1.5,7.06,233.96,2.12,16.46,0.67,1.77,16.46,0.44,1.53644,16.10006,0.0017,1.91607,16.10006,0.00117
M_GRO_A2,M_GRO,centre,654,Central European mixed forests,61.65000153,11.68390121,51.76579064,R22,R22,1996,cus,2022,restored,fresh,both,NA,14.02777778,10.76742997,7.215,15,16.5,7.5,78.5,77.5,13.5,15.75,43,45.5,cus,26,1.26,25.19,264.81,1.81,25.19,226.74,2.07,170.2,0.74,2.42,170.2,0.5,1.3317,43.41649,0.00213,1.89149,43.41649,0.0021
M_GRO_A3,M_GRO,centre,654,Central European mixed forests,61.65000153,11.68390121,51.76579064,R,R22,1996,cus,2022,restored,fresh,both,NA,14.02777778,10.76742997,7.215,15,16.5,7.5,78.5,77.5,13.5,15.75,43,45.5,cus,26,1.17,7.06,272.16,1.38,7.06,252.61,1.91,16.46,0.85,1.83,16.46,0.45,1.39078,16.10006,0.00219,1.83481,16.10006,0.00156
M_GRO_A4,M_GRO,centre,654,Central European mixed forests,61.65000153,11.68390121,51.76579064,R,R22,1996,cus,2022,restored,fresh,both,NA,14.02777778,10.76742997,7.215,15,16.5,7.5,78.5,77.5,13.5,15.75,43,45.5,cus,26,1.21,20.85,271.42,1.83,20.85,219.63,1.39,16.46,1.03,2.02,16.46,0.42,1.12497,16.10006,0.00264,1.93654,16.10006,0.00135
M_HAH_A1,M_HAH,centre,654,Central European mixed forests,211.7200012,11.62972068,51.30873546,R1A,R1A,NA,NA,2023,positive,dry,none,0,28.72086898,40.12164222,7.18,35,35,40,40,25,25,35,40,25,positive,NA,2.2,28.35,158.16,2.29,28.35,164.08,3.05,403.38,0.33,2.48,403.38,0.26,2.04082,40.80613,0.00103,1.84941,40.80613,0.00114
M_HAH_A2,M_HAH,centre,654,Central European mixed forests,211.7200012,11.62972068,51.30873546,R1A,R1A,NA,NA,2023,positive,dry,none,0,28.72086898,40.12164222,7.18,35,35,40,40,25,25,35,40,25,positive,NA,1.4,16.95,200,2.02,16.95,180.47,3.26,403.38,0.17,3.19,403.38,0.27,1.73273,31.79665,0.001,1.84502,31.79665,0.00198
M_HAH_A3,M_HAH,centre,654,Central European mixed forests,211.7200012,11.62972068,51.30873546,R,R1A,NA,NA,2023,positive,dry,none,0,28.72086898,40.12164222,7.18,35,35,40,40,25,25,35,40,25,positive,NA,1.08,10.57,184.66,1.79,10.57,158.81,1.47,403.38,0.1,3.85,403.38,0.28,1.11364,31.79665,0.00145,1.80713,31.79665,0.00229
M_HAH_A4,M_HAH,centre,654,Central European mixed forests,211.7200012,11.62972068,51.30873546,R1A,R1A,NA,NA,2023,positive,dry,none,0,28.72086898,40.12164222,7.18,35,35,40,40,25,25,35,40,25,positive,NA,1.34,16.95,198.23,1.99,16.95,177.83,2.19,403.38,0.1,2.9,403.38,0.24,1.64417,31.79665,4.30E-04,1.79134,31.79665,0.00176
M_HAI_A1,M_HAI,centre,686,Western European broadleaf forests,302.8399963,11.18385429,51.50506446,R22,R22,2011,mga,2022,restored,fresh,grazing,0.881212465,22.82485876,18.39282154,7.47,11,11,25,25,64,64,11,25,64,mga,11,1.47,4.45,253.93,1.5,4.45,242.49,1.96,31.37,0.6,1.77,31.37,0.42,1.77055,12.89329,0.00184,1.84814,12.89329,0.00173
M_HAI_A2,M_HAI,centre,686,Western European broadleaf forests,302.8399963,11.18385429,51.50506446,R,R22,2011,mga,2022,restored,fresh,grazing,0.881212465,22.82485876,18.39282154,7.47,11,11,25,25,64,64,11,25,64,mga,11,1.42,4.22,228.44,1.57,4.22,225.85,1.59,31.37,0.48,1.78,31.37,0.41,1.50856,12.71641,0.00334,1.69856,12.71641,0.00216
M_HAI_A3,M_HAI,centre,686,Western European broadleaf forests,302.8399963,11.18385429,51.50506446,R,R22,2011,mga,2022,restored,fresh,grazing,0.881212465,22.82485876,18.39282154,7.47,11,11,25,25,64,64,11,25,64,mga,11,1.42,6.45,217.21,1.63,6.45,228.54,1.44,29.5,0.46,1.8,29.5,0.42,1.8393,15.11981,0.00311,1.89929,15.11981,0.0016
M_HAI_A4,M_HAI,centre,686,Western European broadleaf forests,302.8399963,11.18385429,51.50506446,R22,R22,2011,mga,2022,restored,fresh,grazing,0.881212465,22.82485876,18.39282154,7.47,11,11,25,25,64,64,11,25,64,mga,11,1.39,5.28,217.1,1.61,5.28,226.32,1.56,31.37,0.46,1.86,31.37,0.39,1.56731,12.71641,0.00391,1.87104,12.71641,0.00232
M_HAR_A1,M_HAR,centre,654,Central European mixed forests,149.1900024,11.08520296,51.82462193,R,R,2011,res,2023,restored,fresh,mowing,0.690265487,41.29105792,55.47220068,7.425,45,45,52.5,52.5,12.5,12.5,45,52.5,12.5,res,12,1.52,6.51,203.8,1.55,6.51,223.16,1.6,10.49,0.54,1.58,10.49,0.49,1.64735,31.95765,0.00335,2.11647,31.95765,0.00271
M_HAR_A2,M_HAR,centre,654,Central European mixed forests,149.1900024,11.08520296,51.82462193,R,R,2011,res,2023,restored,fresh,mowing,0.690265487,41.29105792,55.47220068,7.425,45,45,52.5,52.5,12.5,12.5,45,52.5,12.5,res,12,1.59,7.67,216.28,1.64,7.67,224.3,1.62,12.98,0.56,1.8,12.98,0.5,1.66664,21.5122,0.00333,2.19777,21.5122,0.00192
M_HAR_A3,M_HAR,centre,654,Central European mixed forests,149.1900024,11.08520296,51.82462193,R,R,2011,res,2023,restored,fresh,mowing,0.690265487,41.29105792,55.47220068,7.425,45,45,52.5,52.5,12.5,12.5,45,52.5,12.5,res,12,1.62,6.51,217.54,1.54,6.51,216.26,1.76,10.49,0.63,1.65,10.49,0.5,1.55734,19.70105,0.00297,2.13273,19.70105,0.00214
M_HAR_A4,M_HAR,centre,654,Central European mixed forests,149.1900024,11.08520296,51.82462193,R22,R,2011,res,2023,restored,fresh,mowing,0.690265487,41.29105792,55.47220068,7.425,45,45,52.5,52.5,12.5,12.5,45,52.5,12.5,res,12,1.56,6.55,239.88,1.62,6.55,225.35,1.88,207.37,0.69,2.18,207.37,0.48,1.42707,19.70105,0.0029,1.75733,19.70105,0.00175
M_HIR_A1,M_HIR,centre,654,Central European mixed forests,207.1199951,11.68710429,51.1981926,R1A,R1A,2013,mga,2022,restored,dry,grazing,0.890169672,26.23188406,29.36594203,7.37,11,16.5,25,78.5,64,13.5,13.75,51.75,38.75,mga,9,1.68,13.09,208.3,1.68,13.09,204.55,1.73,31.64,0.34,1.89,31.64,0.31,2.08953,26.28707,9.90E-04,1.91716,26.28707,0.00169
M_HIR_A2,M_HIR,centre,654,Central European mixed forests,207.1199951,11.68710429,51.1981926,?,R1A,2013,mga,2022,restored,dry,grazing,0.890169672,26.23188406,29.36594203,7.37,11,16.5,25,78.5,64,13.5,13.75,51.75,38.75,mga,9,1.35,18.8,225.09,1.75,18.8,211.09,1.58,31.64,0.4,1.91,31.64,0.35,1.80576,18.28595,0.00136,1.92902,18.28595,0.0012
M_HIR_A3,M_HIR,centre,654,Central European mixed forests,207.1199951,11.68710429,51.1981926,R1A,R1A,2013,mga,2022,restored,dry,grazing,0.890169672,26.23188406,29.36594203,7.37,11,16.5,25,78.5,64,13.5,13.75,51.75,38.75,mga,9,1.31,28.38,231.11,1.91,28.38,211.42,1.35,9.8,0.44,1.63,9.8,0.39,2.1019,146.80819,0.0011,2.22481,146.80819,0.00153
M_HIR_A4,M_HIR,centre,654,Central European mixed forests,207.1199951,11.68710429,51.1981926,R1A,R1A,2013,mga,2022,restored,dry,grazing,0.890169672,26.23188406,29.36594203,7.37,11,16.5,25,78.5,64,13.5,13.75,51.75,38.75,mga,9,1.33,12.93,226.7,1.6,12.93,210.88,1.52,31.64,0.41,2,31.64,0.3,1.77073,18.28595,0.00135,1.88046,18.28595,9.70E-04
M_HLI_A1,M_HLI,centre,686,Western European broadleaf forests,344.5700073,11.33102988,51.53507321,R22,R22,NA,NA,2022,positive,fresh,both,1.077649078,17.22222222,12.08233413,5.985,11,11,25,25,64,64,11,25,64,positive,NA,1.69,16.94,222.89,1.71,16.94,238.92,1.94,107.51,0.46,2.1,107.51,0.43,1.58468,85.23249,0.0014,2.17919,85.23249,0.00114
M_HLI_A2,M_HLI,centre,686,Western European broadleaf forests,344.5700073,11.33102988,51.53507321,R22,R22,NA,NA,2022,positive,fresh,both,1.077649078,17.22222222,12.08233413,5.985,11,11,25,25,64,64,11,25,64,positive,NA,1.44,5.42,231.22,1.55,5.42,238.32,1.47,25.62,0.43,1.87,25.62,0.38,1.61606,34.91438,0.00196,1.91205,34.91438,9.80E-04
M_HLI_A3,M_HLI,centre,686,Western European broadleaf forests,344.5700073,11.33102988,51.53507321,R22,R22,NA,NA,2022,positive,fresh,both,1.077649078,17.22222222,12.08233413,5.985,11,11,25,25,64,64,11,25,64,positive,NA,1.34,8.87,243.79,1.58,8.87,254.12,1.54,64.63,0.47,1.82,64.63,0.52,1.50441,31.95765,0.00105,1.85548,31.95765,0.00133
M_HLI_A4,M_HLI,centre,686,Western European broadleaf forests,344.5700073,11.33102988,51.53507321,R22,R22,NA,NA,2022,positive,fresh,both,1.077649078,17.22222222,12.08233413,5.985,11,11,25,25,64,64,11,25,64,positive,NA,1.53,5.72,247.75,1.54,5.72,251.21,1.67,69.05,0.56,1.82,69.05,0.44,1.50651,40.46112,0.00106,1.83685,40.46112,0.00132
M_HNB_A1,M_HNB,centre,654,Central European mixed forests,209.5399933,11.77775515,51.2062993,R1A,R1A,2021,mga,2023,restored,dry,grazing,0.311428478,10.35488443,9.858779489,7.05,16.5,16.5,78.5,78.5,13.5,13.5,16.5,78.5,13.5,mga,2,1.73,17.24,180.67,1.71,17.24,191.87,1.63,10.93,0.35,1.75,10.93,0.35,1.74746,16.50657,0.0015,2.25502,16.50657,0.00103
M_HNB_A2,M_HNB,centre,654,Central European mixed forests,209.5399933,11.77775515,51.2062993,R1A,R1A,2021,mga,2023,restored,dry,grazing,0.311428478,10.35488443,9.858779489,7.05,16.5,16.5,78.5,78.5,13.5,13.5,16.5,78.5,13.5,mga,2,1.47,6.85,186.75,1.51,6.85,205.28,1.4,8.23,0.36,1.63,8.23,0.35,1.5329,18.28595,0.00233,1.96662,18.28595,0.00143
M_HNB_A3,M_HNB,centre,654,Central European mixed forests,209.5399933,11.77775515,51.2062993,R1A,R1A,2021,mga,2023,restored,dry,grazing,0.311428478,10.35488443,9.858779489,7.05,16.5,16.5,78.5,78.5,13.5,13.5,16.5,78.5,13.5,mga,2,1.47,7.67,189.6,1.75,7.67,214.63,2.54,49.42,0.21,1.9,49.42,0.36,2.00049,9.17734,0.00196,1.88162,9.17734,0.0014
M_HNB_A4,M_HNB,centre,654,Central European mixed forests,209.5399933,11.77775515,51.2062993,R1A,R1A,2021,mga,2023,restored,dry,grazing,0.311428478,10.35488443,9.858779489,7.05,16.5,16.5,78.5,78.5,13.5,13.5,16.5,78.5,13.5,mga,2,1.51,5.45,208.22,1.45,5.45,214.08,1.62,8.26,0.34,1.61,8.26,0.34,2.00414,18.28595,0.00167,1.91111,18.28595,0.00143
M_HOH_A1,M_HOH,centre,654,Central European mixed forests,61.65000153,11.65059088,51.85418882,V,R,1996,cus,2022,restored,moist,mowing,0.690265487,17.24528302,17.35681872,7.32,4,16.5,90,78.5,10,13.5,10.25,84.25,11.75,cus,26,1.34,7.33,176.05,1.75,7.33,182.46,1.54,21,0.54,2.04,21,0.59,1.45293,7.89913,0.00202,1.57628,7.89913,0.00192
M_HOH_A2,M_HOH,centre,654,Central European mixed forests,61.65000153,11.65059088,51.85418882,R22,R,1996,cus,2022,restored,moist,mowing,0.690265487,17.24528302,17.35681872,7.32,4,16.5,90,78.5,10,13.5,10.25,84.25,11.75,cus,26,1.38,8.41,200.88,1.59,8.41,228.95,1.2,16.71,0.4,1.72,16.71,0.47,2.36992,11.7221,0.00233,1.9415,11.7221,0.00116
M_HOH_A3,M_HOH,centre,654,Central European mixed forests,61.65000153,11.65059088,51.85418882,R,R,1996,cus,2022,restored,moist,mowing,0.690265487,17.24528302,17.35681872,7.32,4,16.5,90,78.5,10,13.5,10.25,84.25,11.75,cus,26,1.29,7.06,232.87,1.56,7.06,232.02,1.27,9.55,0.49,1.58,9.55,0.47,2.17216,9.38732,0.00102,1.93482,9.38732,0.00143
M_HOH_A4,M_HOH,centre,654,Central European mixed forests,61.65000153,11.65059088,51.85418882,R,R,1996,cus,2022,restored,moist,mowing,0.690265487,17.24528302,17.35681872,7.32,4,16.5,90,78.5,10,13.5,10.25,84.25,11.75,cus,26,1.31,3.71,234.91,1.45,3.71,213.82,1.17,9.55,0.47,1.63,9.55,0.48,1.61994,20.71526,4.50E-04,2.10032,20.71526,0.00237
M_ILB_A1,M_ILB,centre,654,Central European mixed forests,67.48000336,11.65441561,51.82311226,R22,R22,2011,res,2023,restored,fresh,mowing,1.380530973,13.80712997,13.78215169,7.4,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,res,12,1.38,7.7,236.34,1.68,7.7,234.69,1.71,69.05,0.37,2.29,69.05,0.48,1.84823,16.3131,0.0012,1.72589,16.3131,9.50E-04
M_ILB_A2,M_ILB,centre,654,Central European mixed forests,67.48000336,11.65441561,51.82311226,R,R22,2011,res,2023,restored,fresh,mowing,1.380530973,13.80712997,13.78215169,7.4,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,res,12,1.36,5.1,224.72,1.53,5.1,215.29,1.53,8.4,0.4,1.69,8.4,0.51,2.23547,18.52244,0.00215,1.95347,18.52244,0.00138
M_ILB_A3,M_ILB,centre,654,Central European mixed forests,67.48000336,11.65441561,51.82311226,R22,R22,2011,res,2023,restored,fresh,mowing,1.380530973,13.80712997,13.78215169,7.4,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,res,12,1.2,8.41,248.37,1.57,8.41,232.49,1.9,20.68,0.34,2.15,20.68,0.42,1.6327,23.45099,7.30E-04,1.95971,23.45099,0.00115
M_ILB_A4,M_ILB,centre,654,Central European mixed forests,67.48000336,11.65441561,51.82311226,R,R22,2011,res,2023,restored,fresh,mowing,1.380530973,13.80712997,13.78215169,7.4,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,res,12,1.36,7.1,238.85,1.45,7.1,240.52,1.53,20.68,0.31,1.97,20.68,0.47,1.91695,23.45099,9.60E-04,1.84272,23.45099,0.001
M_JEP_A1,M_JEP,centre,654,Central European mixed forests,34.40999985,12.02312125,52.4791434,R,R,NA,NA,2023,positive,fresh,mowing,0.690265487,10.35289116,10.76637957,5.525,21,21,35,35,44,44,21,35,44,positive,NA,2.66,30.78,169.77,1.99,30.78,227.92,1.96,65.68,0.48,2.26,65.68,0.24,1.82817,21.56867,0.00204,1.87318,21.56867,8.80E-04
M_JEP_A2,M_JEP,centre,654,Central European mixed forests,34.40999985,12.02312125,52.4791434,R,R,NA,NA,2023,positive,fresh,mowing,0.690265487,10.35289116,10.76637957,5.525,21,21,35,35,44,44,21,35,44,positive,NA,2.91,30.78,162.81,1.91,30.78,225.19,2.06,65.68,0.48,2.04,65.68,0.25,1.71848,24.82936,0.00274,2.02028,24.82936,0.00102
M_JEP_A3,M_JEP,centre,654,Central European mixed forests,34.40999985,12.02312125,52.4791434,R,R,NA,NA,2023,positive,fresh,mowing,0.690265487,10.35289116,10.76637957,5.525,21,21,35,35,44,44,21,35,44,positive,NA,1.82,97.85,208.72,2.05,97.85,234.78,1.83,65.68,0.43,2.44,65.68,0.27,1.87976,87.15851,0.00166,2.23469,87.15851,0.00121
M_JEP_A4,M_JEP,centre,654,Central European mixed forests,34.40999985,12.02312125,52.4791434,R,R,NA,NA,2023,positive,fresh,mowing,0.690265487,10.35289116,10.76637957,5.525,21,21,35,35,44,44,21,35,44,positive,NA,3.61,33.91,157.53,2.22,33.91,228.19,2.19,65.68,0.5,2.05,65.68,0.26,1.72064,87.15851,0.0027,2.3489,87.15851,0.00111
M_JER_A1,M_JER,centre,654,Central European mixed forests,34.11000061,12.01639122,52.48309646,V37,V32,2018,dih,2023,restored,fresh,mowing,1.380530973,14.59364686,17.04888955,6.005,21,21,35,35,44,44,21,35,44,dih,5,1.31,41.83,249.53,1.58,41.83,257.28,1.87,93.47,0.42,2.43,93.47,0.3,2.24632,58.58822,6.30E-04,2.23248,58.58822,9.10E-04
M_JER_A2,M_JER,centre,654,Central European mixed forests,34.11000061,12.01639122,52.48309646,V32,V32,2018,dih,2023,restored,fresh,mowing,1.380530973,14.59364686,17.04888955,6.005,21,21,35,35,44,44,21,35,44,dih,5,1.5,30.89,240.21,1.64,30.89,237.82,1.71,25.62,0.32,2.19,25.62,0.36,2.40518,96.23166,0.0015,2.58449,96.23166,8.00E-04
M_JER_A3,M_JER,centre,654,Central European mixed forests,34.11000061,12.01639122,52.48309646,V32,V32,2018,dih,2023,restored,fresh,mowing,1.380530973,14.59364686,17.04888955,6.005,21,21,35,35,44,44,21,35,44,dih,5,1.33,5.74,288.17,1.47,5.74,256.23,1.67,25.62,0.22,2.1,25.62,0.34,1.7342,166.03309,6.80E-04,2.57328,166.03309,6.90E-04
M_JER_A4,M_JER,centre,654,Central European mixed forests,34.11000061,12.01639122,52.48309646,R1P,V32,2018,dih,2023,restored,fresh,mowing,1.380530973,14.59364686,17.04888955,6.005,21,21,35,35,44,44,21,35,44,dih,5,1.57,20.85,208.39,1.77,20.85,215.07,1.76,25.62,0.31,2.23,25.62,0.37,2.20245,27.56253,4.70E-04,2.43965,27.56253,0.00118
M_KAL_A1,M_KAL,centre,686,Western European broadleaf forests,274.9100037,11.1614036,51.49407413,R1A,R1A,NA,NA,2022,positive,fresh,grazing,0.732267276,23.42412451,17.97872892,7.49,11,11,25,25,64,64,11,25,64,positive,NA,1.52,11.03,180.12,1.74,11.03,213.86,2.33,49.42,0.23,1.76,49.42,0.41,2.1177,15.6304,0.00247,1.92862,15.6304,0.00186
M_KAL_A2,M_KAL,centre,686,Western European broadleaf forests,274.9100037,11.1614036,51.49407413,R,R1A,NA,NA,2022,positive,fresh,grazing,0.732267276,23.42412451,17.97872892,7.49,11,11,25,25,64,64,11,25,64,positive,NA,1.55,7.66,176.15,1.8,7.66,198.36,1.61,5.2,0.33,1.43,5.2,0.38,1.62845,12.88467,0.0045,2.15384,12.88467,0.00186
M_KAL_A3,M_KAL,centre,686,Western European broadleaf forests,274.9100037,11.1614036,51.49407413,R1A,R1A,NA,NA,2022,positive,fresh,grazing,0.732267276,23.42412451,17.97872892,7.49,11,11,25,25,64,64,11,25,64,positive,NA,1.4,7.66,178.83,1.8,7.66,203.31,1.39,5.25,0.43,1.38,5.25,0.45,1.21763,4.97431,0.00413,1.75563,4.97431,0.00374
M_KAL_A4,M_KAL,centre,686,Western European broadleaf forests,274.9100037,11.1614036,51.49407413,R1A,R1A,NA,NA,2022,positive,fresh,grazing,0.732267276,23.42412451,17.97872892,7.49,11,11,25,25,64,64,11,25,64,positive,NA,1.15,5.45,168.35,1.45,5.45,197.74,1.52,324.42,0.42,2.16,324.42,0.4,1.27641,43.41649,0.00409,2.36401,43.41649,0.00248
M_KAP_A1,M_KAP,centre,654,Central European mixed forests,58.43000031,12.23992028,51.87819202,R,R,NA,NA,2023,negative,fresh,mowing,0.690265487,8.714103834,9.015762657,5.645,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,negative,NA,1.39,23.8,252.94,1.86,23.8,235.92,1.41,9.41,0.58,1.87,9.41,0.39,3.03724,130.96926,0.00749,2.81589,130.96926,0.00255
M_KAP_A2,M_KAP,centre,654,Central European mixed forests,58.43000031,12.23992028,51.87819202,R,R,NA,NA,2023,negative,fresh,mowing,0.690265487,8.714103834,9.015762657,5.645,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,negative,NA,1.22,15.73,239.45,1.74,15.73,249.31,1.5,117.43,0.63,2.58,117.43,0.36,1.58462,130.96926,0.00466,2.5687,130.96926,0.00392
M_KAP_A3,M_KAP,centre,654,Central European mixed forests,58.43000031,12.23992028,51.87819202,R,R,NA,NA,2023,negative,fresh,mowing,0.690265487,8.714103834,9.015762657,5.645,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,negative,NA,1.05,7,235.41,1.55,7,235.68,1.15,7.55,0.73,1.67,7.55,0.48,1.2002,103.20799,0.0036,2.85384,103.20799,0.00591
M_KAP_A4,M_KAP,centre,654,Central European mixed forests,58.43000031,12.23992028,51.87819202,R,R,NA,NA,2023,negative,fresh,mowing,0.690265487,8.714103834,9.015762657,5.645,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,negative,NA,1.13,2.33,232.34,1.28,2.33,239.68,1.45,3.88,0.63,1.52,3.88,0.59,1.28994,151.75751,0.00321,3.28295,151.75751,0.00495
M_KIF_A1,M_KIF,centre,654,Central European mixed forests,114.7300034,11.7568316,51.65465985,R1A,R1A,NA,NA,2022,negative,dry,mowing,0.690265487,19.2962963,22.93643644,7.27,11,11,25,25,64,64,11,25,64,negative,NA,1.46,9.63,245.92,1.6,9.63,213.11,2.13,31.37,0.6,1.7,31.37,0.43,1.76763,13.64502,0.00143,1.60617,13.64502,0.00236
M_KIF_A2,M_KIF,centre,654,Central European mixed forests,114.7300034,11.7568316,51.65465985,R1A,R1A,NA,NA,2022,negative,dry,mowing,0.690265487,19.2962963,22.93643644,7.27,11,11,25,25,64,64,11,25,64,negative,NA,1.57,23.32,178.29,2,23.32,175.78,1.28,3.63,0.45,1.49,3.63,0.34,1.11743,3.7928,0.00356,1.39467,3.7928,0.00389
M_KIF_A3,M_KIF,centre,654,Central European mixed forests,114.7300034,11.7568316,51.65465985,R1A,R1A,NA,NA,2022,negative,dry,mowing,0.690265487,19.2962963,22.93643644,7.27,11,11,25,25,64,64,11,25,64,negative,NA,1.31,23.32,185.37,1.84,23.32,206.86,1.29,12.55,0.44,1.49,12.55,0.41,1.43273,14.11316,0.00472,2.05444,14.11316,0.00186
M_KIF_A4,M_KIF,centre,654,Central European mixed forests,114.7300034,11.7568316,51.65465985,R1A,R1A,NA,NA,2022,negative,dry,mowing,0.690265487,19.2962963,22.93643644,7.27,11,11,25,25,64,64,11,25,64,negative,NA,1.6,23.32,181.74,2.09,23.32,190.62,1.29,6.28,0.45,1.5,6.28,0.39,1.16167,4.8292,0.00321,1.50525,4.8292,0.00281
M_KOL_A1,M_KOL,centre,654,Central European mixed forests,114.6600037,11.82447632,51.50647081,R,R,2020,res,2023,restored,dry,mowing,NA,33.36718956,37.74102176,7.3,21,21,35,35,44,44,21,35,44,res,3,1.52,5.95,227.24,1.66,5.95,224.33,1.77,9.25,0.4,1.53,9.25,0.42,1.83034,13.00479,0.00127,1.77476,13.00479,0.00151
M_KOL_A2,M_KOL,centre,654,Central European mixed forests,114.6600037,11.82447632,51.50647081,R,R,2020,res,2023,restored,dry,mowing,NA,33.36718956,37.74102176,7.3,21,21,35,35,44,44,21,35,44,res,3,1.41,11.03,217.73,1.73,11.03,223.7,1.63,10.54,0.5,1.67,10.54,0.39,1.78227,16.46518,0.00104,1.61156,16.46518,0.00102
M_KOL_A3,M_KOL,centre,654,Central European mixed forests,114.6600037,11.82447632,51.50647081,R,R,2020,res,2023,restored,dry,mowing,NA,33.36718956,37.74102176,7.3,21,21,35,35,44,44,21,35,44,res,3,1.46,5.95,212.42,1.66,5.95,225.04,1.61,14.44,0.46,1.7,14.44,0.45,1.92459,13.00479,9.10E-04,1.77982,13.00479,0.00124
M_KOL_A4,M_KOL,centre,654,Central European mixed forests,114.6600037,11.82447632,51.50647081,V38,R,2020,res,2023,restored,dry,mowing,NA,33.36718956,37.74102176,7.3,21,21,35,35,44,44,21,35,44,res,3,1.4,11.03,196.49,1.64,11.03,214.46,1.85,9.25,0.46,1.53,9.25,0.41,1.75477,13.00479,0.00144,1.64762,13.00479,0.00109
